route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
23,260105-MULTI-Weekday-01,24914492,23 SANDALWOOD EAST,0,1196020,230129,1,1
29,260105-MULTI-Weekday-01,24914493,29A WILLIAMS EAST,0,1196062,290066,1,1
29,260105-MULTI-Weekday-01,24914494,29A WILLIAMS WEST,1,1196062,290065,1,1
30,260105-MULTI-Weekday-01,24914495,30 AIRPORT ROAD NORTH,0,1197946,300086,1,1
30,260105-MULTI-Weekday-01,24914496,30 AIRPORT ROAD SOUTH,1,1197959,300077,1,1
30,260105-MULTI-Weekday-01,24914497,30 AIRPORT ROAD SOUTH,1,1197954,300083,1,1
30,260105-MULTI-Weekday-01,24914498,30 AIRPORT ROAD SOUTH,1,1197946,300083,1,1
30,260105-MULTI-Weekday-01,24914520,30 AIRPORT ROAD NORTH,0,1197951,300086,1,1
30,260105-MULTI-Weekday-01,24914521,30 AIRPORT ROAD NORTH,0,1197957,300086,1,1
51,260105-MULTI-Weekday-01,24914540,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914541,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914542,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914543,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914546,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914547,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914548,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914549,51 HEREFORD WEST,1,1196180,510037,1,1
51,260105-MULTI-Weekday-01,24914550,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914551,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914552,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914553,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914554,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914555,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914556,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914557,51 HEREFORD EAST,0,1196180,510036,1,1
51,260105-MULTI-Weekday-01,24914558,51 HEREFORD EAST,0,1196180,510036,1,1
14,260105-MULTI-Weekday-01,24914559,14 TORBRAM SOUTH,1,1195745,140084,1,1
14,260105-MULTI-Weekday-01,24914560,14 TORBRAM NORTH,0,1195745,140077,1,1
14,260105-MULTI-Weekday-01,24914561,14A TORBRAM NORTH,0,1195745,140081,1,1
14,260105-MULTI-Weekday-01,24914562,14 TORBRAM SOUTH,1,1195746,140084,1,1
14,260105-MULTI-Weekday-01,24914563,14 TORBRAM NORTH,0,1195747,140077,1,1
14,260105-MULTI-Weekday-01,24914564,14 TORBRAM SOUTH,1,1195747,140084,1,1
14,260105-MULTI-Weekday-01,24914565,14 TORBRAM NORTH,0,1195749,140077,1,1
14,260105-MULTI-Weekday-01,24914566,14 TORBRAM NORTH,0,1195750,140077,1,1
14,260105-MULTI-Weekday-01,24914567,14A TORBRAM NORTH,0,1195746,140072,1,1
14,260105-MULTI-Weekday-01,24914568,14A TORBRAM NORTH,0,1195748,140071,1,1
17,260105-MULTI-Weekday-01,24914569,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914570,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914571,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914572,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914573,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914574,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914575,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914576,17 HOWDEN NORTH,0,1196117,170024,1,1
17,260105-MULTI-Weekday-01,24914577,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914578,17 HOWDEN NORTH,0,1196117,170024,1,1
17,260105-MULTI-Weekday-01,24914579,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914580,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914581,17 HOWDEN NORTH,0,1196117,170024,1,1
17,260105-MULTI-Weekday-01,24914582,17 HOWDEN NORTH,0,1196117,170024,1,1
17,260105-MULTI-Weekday-01,24914583,17 HOWDEN NORTH,0,1196117,170024,1,1
17,260105-MULTI-Weekday-01,24914584,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914585,17 HOWDEN NORTH,0,1196117,170024,1,1
17,260105-MULTI-Weekday-01,24914586,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914587,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914588,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914589,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914590,17 HOWDEN NORTH,0,1196120,170024,1,1
17,260105-MULTI-Weekday-01,24914591,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914592,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914593,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914594,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914595,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914596,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914597,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914598,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914599,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914600,17 HOWDEN SOUTH,1,1196120,170023,1,1
17,260105-MULTI-Weekday-01,24914601,17 HOWDEN SOUTH,1,1196117,170023,1,1
17,260105-MULTI-Weekday-01,24914602,17 HOWDEN SOUTH,1,1196117,170023,1,1
17,260105-MULTI-Weekday-01,24914603,17 HOWDEN SOUTH,1,1196117,170023,1,1
17,260105-MULTI-Weekday-01,24914604,17 HOWDEN SOUTH,1,1196117,170023,1,1
17,260105-MULTI-Weekday-01,24914605,17 HOWDEN SOUTH,1,1196117,170023,1,1
17,260105-MULTI-Weekday-01,24914606,17 HOWDEN SOUTH,1,1196117,170023,1,1
29,260105-MULTI-Weekday-01,24914607,29 WILLIAMS WEST,1,1196068,290058,1,1
29,260105-MULTI-Weekday-01,24914608,29 WILLIAMS EAST,0,1196062,290067,1,1
29,260105-MULTI-Weekday-01,24914609,29A WILLIAMS WEST,1,1196070,290065,1,1
29,260105-MULTI-Weekday-01,24914610,29 WILLIAMS WEST,1,1196071,290058,1,1
51,260105-MULTI-Weekday-01,24914611,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914612,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914613,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914614,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914615,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914616,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914617,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914618,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914619,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914620,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914621,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914622,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914623,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914624,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914625,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914626,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914627,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914628,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914629,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914630,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914631,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914632,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914633,51 HEREFORD WEST,1,1196191,510037,1,1
51,260105-MULTI-Weekday-01,24914634,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914635,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914636,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914637,51 HEREFORD EAST,0,1196191,510036,1,1
51,260105-MULTI-Weekday-01,24914638,51 HEREFORD EAST,0,1196191,510036,1,1
56,260105-MULTI-Weekday-01,24914639,56 KINGKNOLL LOOP,1,1196214,560029,1,1
56,260105-MULTI-Weekday-01,24914640,56 KINGKNOLL LOOP,1,1196214,560029,1,1
56,260105-MULTI-Weekday-01,24914641,56 KINGKNOLL LOOP,1,1196214,560029,1,1
56,260105-MULTI-Weekday-01,24914642,56 KINGKNOLL LOOP,1,1196214,560029,1,1
27,260105-MULTI-Weekday-01,24914643,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914644,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914645,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914646,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914647,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914648,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914649,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914650,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914651,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914652,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914653,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914654,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914655,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914656,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914657,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914658,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914659,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914660,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914661,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914662,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914663,27 ROBERT PARKINSON NORTH,0,1197960,270008,1,1
27,260105-MULTI-Weekday-01,24914664,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914665,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914666,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914667,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914668,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914669,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914670,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914671,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914672,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914673,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914674,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914675,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914676,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914677,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914678,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
27,260105-MULTI-Weekday-01,24914679,27 ROBERT PARKINSON SOUTH,1,1197960,270007,1,1
13,260105-MULTI-Weekday-01,24914680,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914681,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914682,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914683,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914684,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914685,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914686,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914687,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914688,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914689,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914690,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914691,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914692,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914693,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914694,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914695,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914696,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914697,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914698,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914699,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914700,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914701,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914702,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914703,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914704,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914705,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914706,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914707,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914708,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914709,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914710,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914711,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914712,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914713,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914714,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914715,13 AVONDALE SOUTH,1,1195803,130022,1,1
55,260105-MULTI-Weekday-01,24914716,55 ELBERN MARKELL SOUTH,1,1196215,550010,1,1
28,260105-MULTI-Weekday-01,24914717,28A REMEMBERENCE WEST,1,1195850,280009,1,1
13,260105-MULTI-Weekday-01,24914718,13 AVONDALE SOUTH,1,1195803,130022,1,1
13,260105-MULTI-Weekday-01,24914719,13 AVONDALE SOUTH,1,1195803,130022,1,1
55,260105-MULTI-Weekday-01,24914720,55 ELBERN MARKELL NORTH,0,1196215,550009,1,1
28,260105-MULTI-Weekday-01,24914721,28A REMEMBERENCE EAST,0,1195850,280008,1,1
81,260105-MULTI-Weekday-01,24914722,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914723,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914724,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914725,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914726,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914727,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914728,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914729,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914730,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914731,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914732,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914733,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914734,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914735,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914736,81 MAYFIELD WEST NB,0,1195976,810005,1,1
81,260105-MULTI-Weekday-01,24914737,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914738,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914739,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914740,81 MAYFIELD WEST SB,1,1195976,810002,1,1
81,260105-MULTI-Weekday-01,24914741,81 MAYFIELD WEST SB,1,1195976,810002,1,1
13,260105-MULTI-Weekday-01,24914742,13 AVONDALE NORTH,0,1195803,130019,1,1
13,260105-MULTI-Weekday-01,24914743,13 AVONDALE SOUTH,1,1195803,130022,1,1
30,260105-MULTI-Weekday-01,24914744,30 AIRPORT ROAD SOUTH,1,1197947,300083,1,1
30,260105-MULTI-Weekday-01,24914746,30 AIRPORT ROAD SOUTH,1,1197948,300079,1,1
30,260105-MULTI-Weekday-01,24914747,30 AIRPORT ROAD NORTH,0,1197948,300086,1,1
55,260105-MULTI-Weekday-01,24914748,55 ELBERN MARKELL SOUTH,1,1196215,550010,1,1
55,260105-MULTI-Weekday-01,24914749,55 ELBERN MARKELL NORTH,0,1196215,550009,1,1
505,260105-MULTI-Weekday-01,24914753,505 ZUM BOVAIRD EAST,0,1196004,5050005,1,1
505,260105-MULTI-Weekday-01,24914754,505 ZUM BOVAIRD EAST,0,1195815,5050007,1,1
505,260105-MULTI-Weekday-01,24914755,505 ZUM BOVAIRD EAST,0,1195814,5050007,1,1
2,260105-MULTI-Weekday-01,24914756,2 MAIN SOUTH,1,1195571,20047,1,1
2,260105-MULTI-Weekday-01,24914757,2 MAIN SOUTH,1,1195573,20047,1,1
2,260105-MULTI-Weekday-01,24914758,2 MAIN SOUTH,1,1196213,20047,1,1
2,260105-MULTI-Weekday-01,24914759,2 MAIN NORTH,0,1195572,20043,1,1
23,260105-MULTI-Weekday-01,24914760,23 SANDALWOOD WEST,1,1196017,230127,1,1
23,260105-MULTI-Weekday-01,24914762,23 SANDALWOOD WEST,1,1196061,230127,1,1
23,260105-MULTI-Weekday-01,24914763,23 SANDALWOOD WEST,1,1196082,230127,1,1
23,260105-MULTI-Weekday-01,24914764,23 SANDALWOOD WEST,1,1196021,230127,1,1
23,260105-MULTI-Weekday-01,24914766,23 SANDALWOOD WEST,1,1196018,230127,1,1
23,260105-MULTI-Weekday-01,24914769,23 SANDALWOOD WEST,1,1196095,230127,1,1
23,260105-MULTI-Weekday-01,24914772,23 SANDALWOOD WEST,1,1195811,230127,1,1
23,260105-MULTI-Weekday-01,24914773,23 SANDALWOOD WEST,1,1196083,230127,1,1
23,260105-MULTI-Weekday-01,24914774,23 SANDALWOOD EAST,0,1196022,230129,1,1
23,260105-MULTI-Weekday-01,24914775,23 SANDALWOOD EAST,0,1196083,230129,1,1
23,260105-MULTI-Weekday-01,24914776,23 SANDALWOOD EAST,0,1196102,230129,1,1
23,260105-MULTI-Weekday-01,24914777,23 SANDALWOOD EAST,0,1196103,230129,1,1
23,260105-MULTI-Weekday-01,24914778,23 SANDALWOOD EAST,0,1196016,230129,1,1
23,260105-MULTI-Weekday-01,24914779,23 SANDALWOOD EAST,0,1196017,230129,1,1
23,260105-MULTI-Weekday-01,24914780,23 SANDALWOOD EAST,0,1196084,230129,1,1
23,260105-MULTI-Weekday-01,24914781,23 SANDALWOOD EAST,0,1196021,230129,1,1
23,260105-MULTI-Weekday-01,24914782,23 SANDALWOOD EAST,0,1196095,230129,1,1
23,260105-MULTI-Weekday-01,24914783,23 SANDALWOOD EAST,0,1196020,230129,1,1
505,260105-MULTI-Weekday-01,24914784,505 ZUM BOVAIRD WEST,1,1195814,5050006,1,1
23,260105-MULTI-Weekday-01,24914785,23 SANDALWOOD EAST,0,1196082,230129,1,1
